Shape,Part,X,Y,NAME
106,1,83°24′54″ W,33°06′46″ N,BALDWIN
106,1,83°25′45″ W,33°11′08″ N,BALDWIN
106,1,83°25′05″ W,33°10′38″ N,BALDWIN
106,1,83°24′23″ W,33°11′07″ N,BALDWIN
106,1,83°23′17″ W,33°11′08″ N,BALDWIN
106,1,83°21′49″ W,33°10′08″ N,BALDWIN
106,1,83°21′16″ W,33°10′47″ N,BALDWIN
106,1,83°19′50″ W,33°10′03″ N,BALDWIN
106,1,83°19′06″ W,33°10′10″ N,BALDWIN
106,1,83°19′07″ W,33°11′00″ N,BALDWIN
106,1,83°19′06″ W,33°11′01″ N,BALDWIN
106,1,83°18′18″ W,33°10′50″ N,BALDWIN
106,1,83°18′14″ W,33°10′51″ N,BALDWIN
106,1,83°17′28″ W,33°11′25″ N,BALDWIN
108,1,82°16′16″ W,33°40′57″ N,COLUMBIA
108,1,82°14′35″ W,33°41′36″ N,COLUMBIA
108,1,82°14′26″ W,33°41′36″ N,COLUMBIA
108,1,82°13′07″ W,33°41′11″ N,COLUMBIA
108,1,82°12′03″ W,33°39′53″ N,COLUMBIA
108,1,82°12′02″ W,33°39′51″ N,COLUMBIA
108,1,82°11′48″ W,33°37′50″ N,COLUMBIA
108,1,82°10′47″ W,33°36′57″ N,COLUMBIA
108,1,82°09′23″ W,33°36′31″ N,COLUMBIA
108,1,82°08′01″ W,33°35′26″ N,COLUMBIA
108,1,82°06′22″ W,33°35′44″ N,COLUMBIA
108,1,82°05′39″ W,33°34′58″ N,COLUMBIA
108,1,82°04′23″ W,33°34′39″ N,COLUMBIA
108,1,82°02′47″ W,33°33′50″ N,COLUMBIA
108,1,82°01′42″ W,33°32′42″ N,COLUMBIA
108,1,82°04′14″ W,33°30′58″ N,COLUMBIA
108,1,82°10′43″ W,33°26′20″ N,COLUMBIA
108,1,82°17′39″ W,33°21′17″ N,COLUMBIA
108,1,82°17′39″ W,33°21′17″ N,COLUMBIA
108,1,82°18′34″ W,33°21′56″ N,COLUMBIA
108,1,82°19′52″ W,33°23′54″ N,COLUMBIA
108,1,82°20′21″ W,33°24′08″ N,COLUMBIA
108,1,82°20′08″ W,33°25′09″ N,COLUMBIA
108,1,82°20′19″ W,33°25′21″ N,COLUMBIA
108,1,82°20′47″ W,33°25′36″ N,COLUMBIA
108,1,82°21′52″ W,33°27′04″ N,COLUMBIA
108,1,82°22′32″ W,33°27′22″ N,COLUMBIA
108,1,82°23′02″ W,33°27′58″ N,COLUMBIA
108,1,82°23′00″ W,33°28′42″ N,COLUMBIA
108,1,82°23′57″ W,33°29′33″ N,COLUMBIA
108,1,82°24′09″ W,33°31′00″ N,COLUMBIA
108,1,82°23′59″ W,33°31′02″ N,COLUMBIA
108,1,82°23′06″ W,33°31′48″ N,COLUMBIA
108,1,82°24′54″ W,33°32′28″ N,COLUMBIA
108,1,82°26′17″ W,33°33′01″ N,COLUMBIA
108,1,82°26′01″ W,33°34′05″ N,COLUMBIA
108,1,82°25′57″ W,33°34′09″ N,COLUMBIA
108,1,82°24′49″ W,33°35′16″ N,COLUMBIA
108,1,82°24′48″ W,33°35′27″ N,COLUMBIA
108,1,82°24′46″ W,33°35′52″ N,COLUMBIA
108,1,82°25′58″ W,33°36′29″ N,COLUMBIA
108,1,82°25′50″ W,33°37′09″ N,COLUMBIA
108,1,82°26′34″ W,33°37′50″ N,COLUMBIA
108,1,82°26′34″ W,33°37′54″ N,COLUMBIA
108,1,82°26′30″ W,33°38′18″ N,COLUMBIA
108,1,82°25′28″ W,33°38′52″ N,COLUMBIA
108,1,82°25′31″ W,33°39′02″ N,COLUMBIA
108,1,82°25′21″ W,33°39′25″ N,COLUMBIA
108,1,82°24′49″ W,33°39′16″ N,COLUMBIA
108,1,82°24′45″ W,33°39′59″ N,COLUMBIA
108,1,82°24′14″ W,33°40′17″ N,COLUMBIA
108,1,82°24′10″ W,33°40′19″ N,COLUMBIA
108,1,82°23′39″ W,33°39′51″ N,COLUMBIA
108,1,82°23′39″ W,33°40′21″ N,COLUMBIA
108,1,82°22′24″ W,33°40′29″ N,COLUMBIA
108,1,82°22′19″ W,33°40′58″ N,COLUMBIA
108,1,82°22′09″ W,33°40′59″ N,COLUMBIA
108,1,82°21′39″ W,33°40′32″ N,COLUMBIA
108,1,82°21′05″ W,33°40′58″ N,COLUMBIA
108,1,82°21′14″ W,33°41′42″ N,COLUMBIA
108,1,82°21′09″ W,33°41′44″ N,COLUMBIA
108,1,82°20′36″ W,33°41′17″ N,COLUMBIA
108,1,82°19′45″ W,33°41′52″ N,COLUMBIA
108,1,82°18′23″ W,33°42′02″ N,COLUMBIA
108,1,82°18′20″ W,33°42′02″ N,COLUMBIA
110,1,82°30′19″ W,33°39′05″ N,McDUFFIE
110,1,82°29′59″ W,33°39′16″ N,McDUFFIE
110,1,82°29′23″ W,33°38′58″ N,McDUFFIE
110,1,82°28′51″ W,33°38′20″ N,McDUFFIE
110,1,82°28′46″ W,33°38′22″ N,McDUFFIE
110,1,82°28′37″ W,33°38′39″ N,McDUFFIE
110,1,82°27′33″ W,33°38′13″ N,McDUFFIE
110,1,82°27′03″ W,33°39′02″ N,McDUFFIE
110,1,82°26′02″ W,33°39′19″ N,McDUFFIE
110,1,82°25′51″ W,33°39′18″ N,McDUFFIE
110,1,82°25′31″ W,33°39′02″ N,McDUFFIE
110,1,82°25′29″ W,33°39′00″ N,McDUFFIE
110,1,82°25′27″ W,33°38′57″ N,McDUFFIE
110,1,82°25′27″ W,33°38′53″ N,McDUFFIE
110,1,82°26′30″ W,33°38′18″ N,McDUFFIE
110,1,82°26′34″ W,33°37′50″ N,McDUFFIE
110,1,82°25′50″ W,33°37′09″ N,McDUFFIE
110,1,82°25′58″ W,33°36′29″ N,McDUFFIE
110,1,82°24′46″ W,33°35′52″ N,McDUFFIE
110,1,82°24′48″ W,33°35′27″ N,McDUFFIE
110,1,82°24′49″ W,33°35′16″ N,McDUFFIE
110,1,82°25′57″ W,33°34′09″ N,McDUFFIE
110,1,82°26′01″ W,33°34′05″ N,McDUFFIE
110,1,82°26′17″ W,33°33′01″ N,McDUFFIE
110,1,82°24′54″ W,33°32′28″ N,McDUFFIE
110,1,82°23′06″ W,33°31′48″ N,McDUFFIE
110,1,82°23′59″ W,33°31′02″ N,McDUFFIE
110,1,82°24′09″ W,33°31′00″ N,McDUFFIE
110,1,82°23′57″ W,33°29′33″ N,McDUFFIE
110,1,82°23′00″ W,33°28′42″ N,McDUFFIE
110,1,82°23′02″ W,33°27′58″ N,McDUFFIE
110,1,82°22′32″ W,33°27′22″ N,McDUFFIE
110,1,82°21′52″ W,33°27′04″ N,McDUFFIE
110,1,82°20′47″ W,33°25′36″ N,McDUFFIE
110,1,82°20′19″ W,33°25′21″ N,McDUFFIE
110,1,82°20′08″ W,33°25′09″ N,McDUFFIE
110,1,82°20′21″ W,33°24′08″ N,McDUFFIE
110,1,82°19′52″ W,33°23′54″ N,McDUFFIE
110,1,82°18′34″ W,33°21′56″ N,McDUFFIE
110,1,82°17′39″ W,33°21′17″ N,McDUFFIE
110,1,82°21′13″ W,33°18′45″ N,McDUFFIE
110,1,82°21′17″ W,33°18′43″ N,McDUFFIE
110,1,82°22′17″ W,33°18′39″ N,McDUFFIE
110,1,82°23′02″ W,33°18′44″ N,McDUFFIE
110,1,82°23′32″ W,33°18′46″ N,McDUFFIE
110,1,82°23′54″ W,33°18′51″ N,McDUFFIE
110,1,82°23′59″ W,33°18′53″ N,McDUFFIE
110,1,82°24′41″ W,33°19′13″ N,McDUFFIE
110,1,82°25′04″ W,33°19′57″ N,McDUFFIE
110,1,82°25′36″ W,33°19′52″ N,McDUFFIE
110,1,82°27′00″ W,33°20′26″ N,McDUFFIE
110,1,82°27′04″ W,33°20′27″ N,McDUFFIE
110,1,82°29′55″ W,33°20′16″ N,McDUFFIE
110,1,82°30′04″ W,33°20′34″ N,McDUFFIE
110,1,82°30′39″ W,33°20′32″ N,McDUFFIE
110,1,82°32′08″ W,33°21′26″ N,McDUFFIE
110,1,82°32′45″ W,33°21′07″ N,McDUFFIE
110,1,82°32′52″ W,33°21′09″ N,McDUFFIE
110,1,82°32′40″ W,33°22′30″ N,McDUFFIE
110,1,82°33′13″ W,33°24′57″ N,McDUFFIE
110,1,82°35′04″ W,33°26′59″ N,McDUFFIE
110,1,82°35′17″ W,33°27′29″ N,McDUFFIE
110,1,82°38′59″ W,33°36′32″ N,McDUFFIE
110,1,82°38′40″ W,33°37′02″ N,McDUFFIE
110,1,82°38′36″ W,33°37′05″ N,McDUFFIE
110,1,82°37′59″ W,33°36′40″ N,McDUFFIE
110,1,82°37′01″ W,33°36′44″ N,McDUFFIE
110,1,82°37′26″ W,33°37′13″ N,McDUFFIE
110,1,82°37′26″ W,33°37′16″ N,McDUFFIE
110,1,82°37′03″ W,33°37′57″ N,McDUFFIE
110,1,82°36′52″ W,33°38′02″ N,McDUFFIE
110,1,82°36′25″ W,33°37′32″ N,McDUFFIE
110,1,82°36′29″ W,33°38′03″ N,McDUFFIE
110,1,82°35′19″ W,33°38′32″ N,McDUFFIE
110,1,82°34′50″ W,33°37′58″ N,McDUFFIE
110,1,82°34′37″ W,33°38′11″ N,McDUFFIE
110,1,82°34′56″ W,33°39′07″ N,McDUFFIE
110,1,82°34′20″ W,33°38′19″ N,McDUFFIE
110,1,82°33′43″ W,33°38′40″ N,McDUFFIE
110,1,82°33′23″ W,33°38′02″ N,McDUFFIE
110,1,82°33′20″ W,33°38′34″ N,McDUFFIE
110,1,82°32′37″ W,33°38′19″ N,McDUFFIE
110,1,82°32′12″ W,33°38′58″ N,McDUFFIE
110,1,82°31′21″ W,33°38′42″ N,McDUFFIE
110,1,82°31′16″ W,33°38′44″ N,McDUFFIE
110,1,82°30′33″ W,33°39′36″ N,McDUFFIE
110,1,82°30′26″ W,33°39′36″ N,McDUFFIE
111,1,83°08′02″ W,33°00′26″ N,WILKINSON
111,1,83°07′59″ W,33°00′26″ N,WILKINSON
111,1,83°07′56″ W,33°00′25″ N,WILKINSON
111,1,83°07′23″ W,33°00′06″ N,WILKINSON
111,1,83°07′22″ W,33°00′05″ N,WILKINSON
111,1,83°07′21″ W,33°00′03″ N,WILKINSON
111,1,83°07′31″ W,32°59′00″ N,WILKINSON
111,1,83°06′30″ W,32°58′09″ N,WILKINSON
111,1,83°05′41″ W,32°58′06″ N,WILKINSON
111,1,83°05′16″ W,32°57′04″ N,WILKINSON
111,1,83°05′05″ W,32°57′20″ N,WILKINSON
111,1,83°04′25″ W,32°56′48″ N,WILKINSON
111,1,83°04′03″ W,32°56′31″ N,WILKINSON
111,1,83°04′17″ W,32°55′59″ N,WILKINSON
111,1,83°03′40″ W,32°56′05″ N,WILKINSON
111,1,83°03′25″ W,32°55′37″ N,WILKINSON
111,1,83°03′46″ W,32°55′11″ N,WILKINSON
111,1,83°02′52″ W,32°54′35″ N,WILKINSON
111,1,83°02′47″ W,32°54′19″ N,WILKINSON
111,1,83°03′02″ W,32°53′36″ N,WILKINSON
111,1,83°02′38″ W,32°53′09″ N,WILKINSON
111,1,83°02′56″ W,32°52′58″ N,WILKINSON
111,1,83°02′16″ W,32°52′50″ N,WILKINSON
111,1,83°01′40″ W,32°51′24″ N,WILKINSON
111,1,82°59′22″ W,32°51′10″ N,WILKINSON
111,1,82°59′20″ W,32°51′10″ N,WILKINSON
111,1,82°58′25″ W,32°50′20″ N,WILKINSON
111,1,82°58′14″ W,32°50′07″ N,WILKINSON
111,1,82°58′12″ W,32°50′03″ N,WILKINSON
111,1,82°58′19″ W,32°49′23″ N,WILKINSON
111,1,82°57′15″ W,32°48′06″ N,WILKINSON
111,1,82°57′30″ W,32°47′48″ N,WILKINSON
111,1,82°57′38″ W,32°46′04″ N,WILKINSON
111,1,82°57′37″ W,32°45′36″ N,WILKINSON
111,1,82°56′58″ W,32°45′42″ N,WILKINSON
111,1,82°56′49″ W,32°45′34″ N,WILKINSON
111,1,82°56′49″ W,32°45′34″ N,WILKINSON
111,1,82°56′43″ W,32°45′07″ N,WILKINSON
111,1,82°56′43″ W,32°45′05″ N,WILKINSON
111,1,82°56′48″ W,32°44′23″ N,WILKINSON
111,1,82°56′59″ W,32°43′36″ N,WILKINSON
111,1,82°57′25″ W,32°42′30″ N,WILKINSON
111,1,83°02′27″ W,32°40′24″ N,WILKINSON
111,1,83°07′46″ W,32°37′52″ N,WILKINSON
111,1,83°13′36″ W,32°35′03″ N,WILKINSON
111,1,83°14′34″ W,32°36′28″ N,WILKINSON
111,1,83°16′55″ W,32°40′42″ N,WILKINSON
111,1,83°24′01″ W,32°53′09″ N,WILKINSON
111,1,83°24′26″ W,32°53′54″ N,WILKINSON
111,1,83°21′38″ W,32°55′28″ N,WILKINSON
111,1,83°21′28″ W,32°55′34″ N,WILKINSON
111,1,83°20′53″ W,32°55′47″ N,WILKINSON
111,1,83°20′53″ W,32°55′47″ N,WILKINSON
111,1,83°17′16″ W,32°57′07″ N,WILKINSON
111,1,83°16′34″ W,32°56′31″ N,WILKINSON
111,1,83°15′47″ W,32°57′15″ N,WILKINSON
111,1,83°16′07″ W,32°57′31″ N,WILKINSON
111,1,83°12′23″ W,32°59′01″ N,WILKINSON
111,1,83°11′19″ W,32°58′30″ N,WILKINSON
111,1,83°09′51″ W,32°58′08″ N,WILKINSON
111,1,83°09′44″ W,32°58′10″ N,WILKINSON
111,1,83°10′46″ W,32°59′15″ N,WILKINSON
111,1,83°09′59″ W,32°59′52″ N,WILKINSON
111,1,83°09′35″ W,33°00′10″ N,WILKINSON
111,1,83°09′04″ W,32°59′48″ N,WILKINSON
111,1,83°09′01″ W,32°59′49″ N,WILKINSON
111,1,83°08′56″ W,33°00′29″ N,WILKINSON
111,1,83°08′54″ W,33°00′30″ N,WILKINSON
111,1,83°08′51″ W,33°00′31″ N,WILKINSON
111,1,83°08′48″ W,33°00′32″ N,WILKINSON
111,1,83°08′43″ W,33°00′32″ N,WILKINSON
113,1,83°45′33″ W,31°19′56″ N,COLQUITT
113,1,83°45′32″ W,31°19′09″ N,COLQUITT
113,1,83°44′05″ W,31°19′07″ N,COLQUITT
113,1,83°43′44″ W,31°19′07″ N,COLQUITT
113,1,83°42′52″ W,31°19′06″ N,COLQUITT
113,1,83°42′51″ W,31°19′54″ N,COLQUITT
113,1,83°39′15″ W,31°19′51″ N,COLQUITT
113,1,83°39′15″ W,31°19′51″ N,COLQUITT
113,1,83°37′30″ W,31°19′49″ N,COLQUITT
113,1,83°30′46″ W,31°19′39″ N,COLQUITT
113,1,83°30′55″ W,31°18′01″ N,COLQUITT
113,1,83°30′24″ W,31°16′50″ N,COLQUITT
113,1,83°30′21″ W,31°16′18″ N,COLQUITT
113,1,83°30′20″ W,31°15′35″ N,COLQUITT
113,1,83°30′50″ W,31°14′09″ N,COLQUITT
113,1,83°30′36″ W,31°12′22″ N,COLQUITT
113,1,83°31′44″ W,31°11′01″ N,COLQUITT
113,1,83°32′26″ W,31°10′46″ N,COLQUITT
113,1,83°32′29″ W,31°10′41″ N,COLQUITT
113,1,83°32′30″ W,31°10′39″ N,COLQUITT
113,1,83°32′37″ W,31°08′53″ N,COLQUITT
113,1,83°33′21″ W,31°08′41″ N,COLQUITT
113,1,83°33′21″ W,31°08′40″ N,COLQUITT
113,1,83°33′26″ W,31°06′38″ N,COLQUITT
113,1,83°34′06″ W,31°05′59″ N,COLQUITT
113,1,83°34′07″ W,31°05′15″ N,COLQUITT
113,1,83°34′35″ W,31°05′04″ N,COLQUITT
113,1,83°34′26″ W,31°04′48″ N,COLQUITT
113,1,83°34′37″ W,31°04′48″ N,COLQUITT
113,1,83°34′30″ W,31°04′41″ N,COLQUITT
113,1,83°34′27″ W,31°02′02″ N,COLQUITT
113,1,83°38′26″ W,31°02′09″ N,COLQUITT
113,1,83°39′41″ W,31°02′10″ N,COLQUITT
113,1,83°44′11″ W,31°02′16″ N,COLQUITT
113,1,83°46′52″ W,31°02′18″ N,COLQUITT
113,1,83°46′53″ W,31°01′33″ N,COLQUITT
113,1,83°47′46″ W,31°01′34″ N,COLQUITT
113,1,83°47′45″ W,31°02′19″ N,COLQUITT
113,1,83°55′47″ W,31°02′26″ N,COLQUITT
113,1,83°55′48″ W,31°01′43″ N,COLQUITT
113,1,83°56′40″ W,31°01′43″ N,COLQUITT
113,1,83°56′39″ W,31°02′27″ N,COLQUITT
113,1,84°00′14″ W,31°02′30″ N,COLQUITT
113,1,84°00′14″ W,31°04′38″ N,COLQUITT
113,1,84°00′13″ W,31°05′09″ N,COLQUITT
113,1,84°00′12″ W,31°06′09″ N,COLQUITT
113,1,84°00′50″ W,31°06′09″ N,COLQUITT
113,1,84°00′49″ W,31°06′43″ N,COLQUITT
113,1,84°00′11″ W,31°06′43″ N,COLQUITT
113,1,83°59′57″ W,31°19′19″ N,COLQUITT
113,1,83°59′57″ W,31°20′06″ N,COLQUITT
113,1,83°59′03″ W,31°20′05″ N,COLQUITT
113,1,83°54′34″ W,31°20′02″ N,COLQUITT
113,1,83°53′40″ W,31°20′01″ N,COLQUITT
115,1,83°59′52″ W,31°26′37″ N,MITCHELL
115,1,83°59′57″ W,31°20′06″ N,MITCHELL
115,1,83°59′57″ W,31°19′19″ N,MITCHELL
115,1,83°59′58″ W,31°18′01″ N,MITCHELL
115,1,84°00′06″ W,31°13′16″ N,MITCHELL
115,1,84°00′11″ W,31°06′43″ N,MITCHELL
115,1,84°00′49″ W,31°06′43″ N,MITCHELL
115,1,84°00′12″ W,31°06′09″ N,MITCHELL
115,1,84°00′13″ W,31°05′09″ N,MITCHELL
115,1,84°00′14″ W,31°04′38″ N,MITCHELL
115,1,84°00′51″ W,31°04′38″ N,MITCHELL
115,1,84°07′00″ W,31°04′41″ N,MITCHELL
115,1,84°12′58″ W,31°04′44″ N,MITCHELL
115,1,84°14′56″ W,31°04′45″ N,MITCHELL
115,1,84°22′35″ W,31°04′44″ N,MITCHELL
115,1,84°30′30″ W,31°04′42″ N,MITCHELL
115,1,84°30′30″ W,31°04′43″ N,MITCHELL
115,1,84°30′12″ W,31°05′20″ N,MITCHELL
115,1,84°30′23″ W,31°06′31″ N,MITCHELL
115,1,84°30′01″ W,31°07′02″ N,MITCHELL
115,1,84°30′25″ W,31°07′24″ N,MITCHELL
115,1,84°28′51″ W,31°08′22″ N,MITCHELL
115,1,84°29′00″ W,31°09′19″ N,MITCHELL
115,1,84°28′57″ W,31°09′24″ N,MITCHELL
115,1,84°28′14″ W,31°10′06″ N,MITCHELL
115,1,84°28′10″ W,31°10′08″ N,MITCHELL
115,1,84°27′31″ W,31°10′01″ N,MITCHELL
115,1,84°27′29″ W,31°10′02″ N,MITCHELL
115,1,84°26′55″ W,31°10′49″ N,MITCHELL
115,1,84°25′13″ W,31°11′51″ N,MITCHELL
115,1,84°24′48″ W,31°11′17″ N,MITCHELL
115,1,84°24′15″ W,31°12′00″ N,MITCHELL
115,1,84°24′22″ W,31°13′08″ N,MITCHELL
115,1,84°22′40″ W,31°14′18″ N,MITCHELL
115,1,84°21′58″ W,31°14′23″ N,MITCHELL
115,1,84°21′33″ W,31°15′36″ N,MITCHELL
115,1,84°20′28″ W,31°16′37″ N,MITCHELL
115,1,84°20′08″ W,31°17′29″ N,MITCHELL
115,1,84°20′27″ W,31°18′17″ N,MITCHELL
115,1,84°20′25″ W,31°18′19″ N,MITCHELL
115,1,84°19′55″ W,31°18′42″ N,MITCHELL
115,1,84°18′57″ W,31°18′42″ N,MITCHELL
115,1,84°18′39″ W,31°19′26″ N,MITCHELL
115,1,84°18′35″ W,31°19′27″ N,MITCHELL
115,1,84°16′33″ W,31°19′47″ N,MITCHELL
115,1,84°16′05″ W,31°20′29″ N,MITCHELL
115,1,84°15′15″ W,31°20′07″ N,MITCHELL
115,1,84°15′13″ W,31°20′07″ N,MITCHELL
115,1,84°14′03″ W,31°20′25″ N,MITCHELL
115,1,84°14′02″ W,31°20′26″ N,MITCHELL
115,1,84°13′30″ W,31°21′22″ N,MITCHELL
115,1,84°12′01″ W,31°21′20″ N,MITCHELL
115,1,84°11′44″ W,31°23′30″ N,MITCHELL
115,1,84°10′59″ W,31°23′57″ N,MITCHELL
115,1,84°10′43″ W,31°23′30″ N,MITCHELL
115,1,84°10′35″ W,31°24′40″ N,MITCHELL
115,1,84°09′13″ W,31°24′49″ N,MITCHELL
115,1,84°08′26″ W,31°26′25″ N,MITCHELL
115,1,84°08′15″ W,31°26′34″ N,MITCHELL
149,1,83°13′34″ W,33°24′17″ N,PUTNAM
149,1,83°12′46″ W,33°24′02″ N,PUTNAM
149,1,83°13′24″ W,33°22′46″ N,PUTNAM
149,1,83°11′50″ W,33°23′45″ N,PUTNAM
149,1,83°11′47″ W,33°23′45″ N,PUTNAM
149,1,83°11′17″ W,33°23′33″ N,PUTNAM
149,1,83°11′16″ W,33°23′32″ N,PUTNAM
149,1,83°10′40″ W,33°22′56″ N,PUTNAM
149,1,83°10′11″ W,33°22′13″ N,PUTNAM
149,1,83°09′53″ W,33°21′19″ N,PUTNAM
149,1,83°09′52″ W,33°21′18″ N,PUTNAM
149,1,83°08′39″ W,33°20′24″ N,PUTNAM
149,1,83°08′36″ W,33°20′14″ N,PUTNAM
149,1,83°08′37″ W,33°20′05″ N,PUTNAM
149,1,83°09′02″ W,33°19′22″ N,PUTNAM
149,1,83°09′02″ W,33°19′18″ N,PUTNAM
149,1,83°08′45″ W,33°18′36″ N,PUTNAM
149,1,83°08′47″ W,33°18′33″ N,PUTNAM
149,1,83°10′14″ W,33°18′05″ N,PUTNAM
149,1,83°10′42″ W,33°17′31″ N,PUTNAM
149,1,83°12′14″ W,33°16′45″ N,PUTNAM
149,1,83°13′45″ W,33°16′37″ N,PUTNAM
149,1,83°13′46″ W,33°15′23″ N,PUTNAM
149,1,83°14′21″ W,33°15′45″ N,PUTNAM
149,1,83°15′12″ W,33°15′33″ N,PUTNAM
149,1,83°15′10″ W,33°14′03″ N,PUTNAM
149,1,83°15′45″ W,33°12′30″ N,PUTNAM
149,1,83°16′26″ W,33°12′04″ N,PUTNAM
149,1,83°16′27″ W,33°11′14″ N,PUTNAM
149,1,83°17′28″ W,33°11′25″ N,PUTNAM
149,1,83°18′14″ W,33°10′51″ N,PUTNAM
149,1,83°19′07″ W,33°11′00″ N,PUTNAM
149,1,83°19′06″ W,33°10′10″ N,PUTNAM
149,1,83°19′07″ W,33°10′09″ N,PUTNAM
149,1,83°19′42″ W,33°10′30″ N,PUTNAM
149,1,83°19′50″ W,33°10′03″ N,PUTNAM
149,1,83°20′39″ W,33°10′13″ N,PUTNAM
149,1,83°21′16″ W,33°10′47″ N,PUTNAM
149,1,83°21′47″ W,33°10′49″ N,PUTNAM
149,1,83°21′48″ W,33°10′09″ N,PUTNAM
149,1,83°21′49″ W,33°10′08″ N,PUTNAM
149,1,83°22′27″ W,33°10′19″ N,PUTNAM
149,1,83°23′17″ W,33°11′08″ N,PUTNAM
149,1,83°24′23″ W,33°11′07″ N,PUTNAM
149,1,83°25′05″ W,33°10′38″ N,PUTNAM
149,1,83°25′45″ W,33°11′08″ N,PUTNAM
149,1,83°25′59″ W,33°11′00″ N,PUTNAM
149,1,83°25′59″ W,33°11′00″ N,PUTNAM
149,1,83°26′13″ W,33°11′09″ N,PUTNAM
149,1,83°26′21″ W,33°11′08″ N,PUTNAM
149,1,83°32′43″ W,33°10′19″ N,PUTNAM
149,1,83°32′37″ W,33°14′59″ N,PUTNAM
149,1,83°32′24″ W,33°18′44″ N,PUTNAM
149,1,83°32′22″ W,33°21′12″ N,PUTNAM
149,1,83°32′12″ W,33°22′30″ N,PUTNAM
149,1,83°32′17″ W,33°23′36″ N,PUTNAM
149,1,83°32′01″ W,33°26′04″ N,PUTNAM
149,1,83°32′00″ W,33°26′04″ N,PUTNAM
149,1,83°27′59″ W,33°26′53″ N,PUTNAM
149,1,83°24′13″ W,33°27′40″ N,PUTNAM
149,1,83°16′48″ W,33°29′00″ N,PUTNAM
149,1,83°16′34″ W,33°27′58″ N,PUTNAM
149,1,83°15′26″ W,33°27′22″ N,PUTNAM
149,1,83°15′46″ W,33°26′37″ N,PUTNAM
149,1,83°14′23″ W,33°25′09″ N,PUTNAM
149,1,83°14′38″ W,33°23′54″ N,PUTNAM
175,1,81°54′17″ W,32°44′21″ N,BULLOCH
175,1,81°54′09″ W,32°44′15″ N,BULLOCH
175,1,81°54′09″ W,32°44′14″ N,BULLOCH
175,1,81°53′43″ W,32°43′21″ N,BULLOCH
175,1,81°53′42″ W,32°43′19″ N,BULLOCH
175,1,81°53′58″ W,32°42′41″ N,BULLOCH
175,1,81°53′57″ W,32°42′40″ N,BULLOCH
175,1,81°52′45″ W,32°42′38″ N,BULLOCH
175,1,81°52′58″ W,32°41′56″ N,BULLOCH
175,1,81°52′56″ W,32°41′49″ N,BULLOCH
175,1,81°52′53″ W,32°41′42″ N,BULLOCH
175,1,81°52′16″ W,32°41′16″ N,BULLOCH
175,1,81°52′10″ W,32°41′03″ N,BULLOCH
175,1,81°52′05″ W,32°40′51″ N,BULLOCH
175,1,81°51′58″ W,32°39′47″ N,BULLOCH
175,1,81°51′50″ W,32°39′40″ N,BULLOCH
175,1,81°51′09″ W,32°39′11″ N,BULLOCH
175,1,81°50′45″ W,32°38′59″ N,BULLOCH
175,1,81°50′28″ W,32°38′57″ N,BULLOCH
175,1,81°49′45″ W,32°39′12″ N,BULLOCH
175,1,81°49′37″ W,32°39′11″ N,BULLOCH
175,1,81°48′08″ W,32°38′36″ N,BULLOCH
175,1,81°48′04″ W,32°37′47″ N,BULLOCH
175,1,81°47′31″ W,32°37′42″ N,BULLOCH
